sequence,obstacles,min_center_distance_m,min_boundary_clearance_m,closest_time_s,closest_index,closest_obstacle_index,collision,safety_violation,safety_distance_m,path_length_m,duration_s,mean_speed_mps,avoidance_label,computation_time_ms,method,planner_compute_time_ms,waypoint_count,smoothness_heading_change,safe_count,warning_count,danger_count,collision_count,future_risk_count,danger_or_collision_rate,future_risk_rate
117,1,0.701,0.501,11.5867,869,0,0,0,0.5,6.7889,12.3867,0.5481,left,0.0692,rrt,5.9009,3,5.5e-05,772,158,0,0,0,0.0,0.0
117,1,0.717,0.517,11.6267,872,0,0,0,0.5,6.7187,12.3867,0.5424,left,0.0673,rrt_star,1830.1339,14,4.9e-05,758,172,0,0,0,0.0,0.0
117,1,0.8156,0.6156,12.12,909,0,0,0,0.5,6.7961,12.3867,0.5487,left,0.067,mppi,29.9148,60,0.000134,794,136,0,0,0,0.0,0.0
118,1,0.7095,0.5095,12.2933,922,0,0,0,0.5,7.5582,15.2533,0.4955,left,0.1127,human,0.0,1145,0.244728,893,252,0,0,0,0.0,0.0
118,1,0.5936,0.3936,12.7467,956,0,0,1,0.5,7.2102,15.2533,0.4727,left,0.0874,straight_line,3.884,2,0.0,889,138,118,0,192,0.1031,0.1677
118,1,0.9096,0.7096,13.24,993,0,0,0,0.5,7.2731,15.2533,0.4768,left,0.0791,geometric_bypass,8.0234,3,6.2e-05,977,168,0,0,0,0.0,0.0
118,1,0.7692,0.5692,12.84,963,0,0,0,0.5,7.4876,15.2533,0.4909,left,0.0771,astar_grid,10.3709,73,0.002497,949,196,0,0,0,0.0,0.0
118,1,0.7025,0.5025,12.8933,967,0,0,0,0.5,7.2538,15.2533,0.4756,left,0.0755,rrt,4.977,3,2.6e-05,920,225,0,0,0,0.0,0.0
118,1,0.7088,0.5088,12.8933,967,0,0,0,0.5,7.2188,15.2533,0.4733,left,0.0754,rrt_star,1998.3787,12,2.2e-05,907,238,0,0,0,0.0,0.0
118,1,0.9096,0.7096,13.24,993,0,0,0,0.5,7.273,15.2533,0.4768,left,0.075,mppi,30.3628,60,8.6e-05,977,168,0,0,0,0.0,0.0
119,1,0.4316,0.2316,7.52,564,0,0,1,0.5,7.5574,10.5067,0.7193,right,0.0952,human,0.0,789,0.447061,620,65,104,0,179,0.1318,0.2269
119,1,0.5642,0.3642,8.4933,637,0,0,1,0.5,7.1153,10.5067,0.6772,right,0.077,straight_line,2.6512,2,0.0,606,92,91,0,165,0.1153,0.2091
119,1,0.9141,0.7141,8.8133,661,0,0,0,0.5,7.1816,10.5067,0.6835,right,0.0674,geometric_bypass,5.5677,3,7.6e-05,674,115,0,0,0,0.0,0.0
119,1,0.7,0.5,8.6133,646,0,0,0,0.5,7.3452,10.5067,0.6991,right,0.0656,astar_grid,7.7681,72,0.002887,623,166,0,0,0,0.0,0.0
119,1,0.7342,0.5342,8.6267,647,0,0,0,0.5,7.1432,10.5067,0.6799,right,0.0646,rrt,4.2799,3,2.8e-05,639,150,0,0,0,0.0,0.0
119,1,0.7038,0.5038,8.4267,632,0,0,0,0.5,7.1297,10.5067,0.6786,right,0.0641,rrt_star,1970.3963,15,5.3e-05,619,170,0,0,0,0.0,0.0
119,1,0.9141,0.7141,8.8133,661,0,0,0,0.5,7.18,10.5067,0.6834,right,0.0635,mppi,29.1064,60,6.5e-05,674,115,0,0,0,0.0,0.0
120,1,0.5867,0.3867,7.2,540,0,0,1,0.5,6.5403,8.8533,0.7387,right,0.0946,human,0.0,665,0.144178,523,76,66,0,141,0.0992,0.212
120,1,0.4969,0.2969,7.44,558,0,0,1,0.5,6.4362,8.8533,0.727,right,0.0682,straight_line,2.2452,2,0.0,486,77,102,0,177,0.1534,0.2662
120,1,0.8698,0.6698,7.8533,589,0,0,0,0.5,6.5501,8.8533,0.7398,right,0.0607,geometric_bypass,4.7377,3,0.000251,536,129,0,0,0,0.0,0.0
120,1,0.7,0.5,7.4,555,0,0,0,0.5,6.5624,8.8533,0.7412,right,0.0586,astar_grid,6.2517,65,0.003557,483,182,0,0,0,0.0,0.0
120,1,0.7096,0.5096,7.6267,572,0,0,0,0.5,6.4718,8.8533,0.731,right,0.0587,rrt,4.6069,3,7.3e-05,506,159,0,0,0,0.0,0.0
120,1,0.7045,0.5045,7.5067,563,0,0,0,0.5,6.4682,8.8533,0.7306,right,0.0602,rrt_star,2052.6842,13,4.9e-05,506,159,0,0,0,0.0,0.0
120,1,0.8698,0.6698,7.8533,589,0,0,0,0.5,6.5484,8.8533,0.7397,right,0.0584,mppi,29.2397,60,0.000144,536,129,0,0,0,0.0,0.0
121,1,1.6479,1.4479,6.8533,514,0,0,0,0.5,7.1078,7.7467,0.9175,right,0.0894,human,0.0,582,0.441798,582,0,0,0,0,0.0,0.0
121,1,1.5902,1.3902,6.32,474,0,0,0,0.5,6.9426,7.7467,0.8962,right,0.0601,straight_line,1.9598,2,0.0,582,0,0,0,0,0.0,0.0
121,1,1.5902,1.3902,6.32,474,0,0,0,0.5,6.9426,7.7467,0.8962,right,0.0561,geometric_bypass_not_needed,1.9843,2,0.0,582,0,0,0,0,0.0,0.0
121,1,1.6,1.4,6.3467,476,0,0,0,0.5,6.9,7.7467,0.8907,right,0.0544,astar_grid,3.444,70,0.0,582,0,0,0,0,0.0,0.0
121,1,1.5902,1.3902,6.32,474,0,0,0,0.5,6.9426,7.7467,0.8962,right,0.0533,rrt,1.9638,2,0.0,582,0,0,0,0,0.0,0.0
121,1,1.5902,1.3902,6.32,474,0,0,0,0.5,6.9426,7.7467,0.8962,right,0.0542,rrt_star,1.965,2,0.0,582,0,0,0,0,0.0,0.0
121,1,1.5902,1.3902,6.32,474,0,0,0,0.5,6.9426,7.7467,0.8962,right,0.053,mppi,28.163,60,0.0,582,0,0,0,0,0.0,0.0
122,1,0.6108,0.4108,10.6133,796,0,0,1,0.5,7.3841,12.8,0.5769,left,0.1046,human,0.0,961,0.316115,802,90,69,0,144,0.0718,0.1498
122,1,0.6281,0.4281,10.3333,775,0,0,1,0.5,7.1113,12.8,0.5556,left,0.0822,straight_line,3.2768,2,0.0,751,127,83,0,157,0.0864,0.1634
122,1,0.9248,0.7248,10.6667,800,0,0,0,0.5,7.1576,12.8,0.5592,left,0.0724,geometric_bypass,6.6662,3,6.7e-05,831,130,0,0,0,0.0,0.0
122,1,0.7284,0.5284,9.9733,748,0,0,0,0.5,7.4287,12.8,0.5804,left,0.0712,astar_grid,9.5869,72,0.003695,750,211,0,0,0,0.0,0.0
122,1,0.7198,0.5198,10.4267,782,0,0,0,0.5,7.1372,12.8,0.5576,left,0.0809,rrt,4.0391,3,1.6e-05,774,187,0,0,0,0.0,0.0
122,1,0.7179,0.5179,10.4133,781,0,0,0,0.5,7.118,12.8,0.5561,left,0.0692,rrt_star,1889.897,13,6e-06,769,192,0,0,0,0.0,0.0
122,1,0.9248,0.7248,10.6667,800,0,0,0,0.5,7.1564,12.8,0.5591,left,0.0693,mppi,30.8504,60,3.7e-05,831,130,0,0,0,0.0,0.0
123,1,0.7505,0.5505,11.12,834,0,0,0,0.5,7.6808,12.8667,0.597,left,0.1152,human,0.0,966,0.216055,804,162,0,0,0,0.0,0.0
123,1,0.6997,0.4997,10.2933,772,0,0,1,0.5,7.4741,12.8667,0.5809,left,0.0814,straight_line,3.2425,2,0.0,782,178,6,0,81,0.0062,0.0839
123,1,0.9369,0.7369,10.5467,791,0,0,0,0.5,7.5001,12.8667,0.5829,left,0.0776,geometric_bypass,6.7727,3,2.5e-05,855,111,0,0,0,0.0,0.0
123,1,0.7154,0.5154,9.88,741,0,0,0,0.5,7.6867,12.8667,0.5974,left,0.0708,astar_grid,9.335,75,0.003452,779,187,0,0,0,0.0,0.0
123,1,0.7388,0.5388,10.3467,776,0,0,0,0.5,7.5321,12.8667,0.5854,left,0.0708,rrt,3.4816,3,0.000275,793,173,0,0,0,0.0,0.0
123,1,0.7021,0.5021,10.3067,773,0,0,0,0.5,7.4746,12.8667,0.5809,left,0.0918,rrt_star,1864.866,5,3e-06,782,184,0,0,0,0.0,0.0
123,1,0.9369,0.7369,10.5467,791,0,0,0,0.5,7.4999,12.8667,0.5829,left,0.0871,mppi,30.4472,60,2.3e-05,855,111,0,0,0,0.0,0.0
124,1,0.488,0.288,8.2,615,0,0,1,0.5,7.066,9.92,0.7123,right,0.0956,human,0.0,745,0.26252,568,75,102,0,177,0.1369,0.2376
124,1,0.4258,0.2258,8.12,609,0,0,1,0.5,6.9531,9.92,0.7009,right,0.0696,straight_line,2.5227,2,0.0,551,75,119,0,194,0.1597,0.2604
124,1,0.8777,0.6777,8.5067,638,0,0,0,0.5,7.0814,9.92,0.7139,right,0.0634,geometric_bypass,5.2563,3,0.000271,613,132,0,0,0,0.0,0.0
124,1,0.7,0.5,8.1467,611,0,0,0,0.5,7.1867,9.92,0.7245,right,0.0627,astar_grid,9.1776,70,0.004855,597,148,0,0,0,0.0,0.0
124,1,0.7898,0.5898,7.9733,598,0,0,0,0.5,7.0264,9.92,0.7083,right,0.0615,rrt,4.8469,3,0.00011,585,160,0,0,0,0.0,0.0
124,1,0.7061,0.5061,8.2667,620,0,0,0,0.5,6.9974,9.92,0.7054,right,0.0601,rrt_star,1989.41,13,4.9e-05,575,170,0,0,0,0.0,0.0
124,1,0.8777,0.6777,8.5067,638,0,0,0,0.5,7.078,9.92,0.7135,right,0.0603,mppi,29.512,60,0.000122,614,131,0,0,0,0.0,0.0
125,1,0.6533,0.4533,8.4667,635,0,0,1,0.5,7.1545,9.92,0.7212,right,0.0927,human,0.0,745,0.323816,621,86,38,0,113,0.051,0.1517
125,1,0.6001,0.4001,7.6533,574,0,0,1,0.5,6.9608,9.92,0.7017,right,0.0761,straight_line,2.5011,2,0.0,574,94,77,0,152,0.1034,0.204
125,1,0.9278,0.7278,7.9067,593,0,0,0,0.5,7.0102,9.92,0.7067,right,0.0705,geometric_bypass,5.3095,3,8.2e-05,643,102,0,0,0,0.0,0.0
125,1,0.7,0.5,7.84,588,0,0,0,0.5,7.1456,9.92,0.7203,right,0.062,astar_grid,7.4034,70,0.003357,583,162,0,0,0,0.0,0.0
125,1,0.7834,0.5834,7.84,588,0,0,0,0.5,7.1958,9.92,0.7254,right,0.0614,rrt,2.9306,3,0.000371,616,129,0,0,0,0.0,0.0
125,1,0.716,0.516,7.72,579,0,0,0,0.5,6.9707,9.92,0.7027,right,0.0614,rrt_star,1939.5943,10,1.7e-05,595,150,0,0,0,0.0,0.0
125,1,0.9278,0.7278,7.9067,593,0,0,0,0.5,7.0092,9.92,0.7066,right,0.0604,mppi,29.7568,60,3.5e-05,643,102,0,0,0,0.0,0.0
126,1,0.7663,0.5663,7.48,561,0,0,0,0.5,7.2717,8.7333,0.8326,right,0.1006,human,0.0,656,0.213151,564,92,0,0,0,0.0,0.0
126,1,0.7136,0.5136,7.2533,544,0,0,0,0.5,7.1855,8.7333,0.8228,right,0.0781,straight_line,2.2319,2,0.0,529,127,0,0,0,0.0,0.0
126,1,0.7136,0.5136,7.2533,544,0,0,0,0.5,7.1855,8.7333,0.8228,right,0.0618,geometric_bypass_not_needed,2.2337,2,0.0,529,127,0,0,0,0.0,0.0
126,1,0.8,0.6,7.1867,539,0,0,0,0.5,7.2408,8.7333,0.8291,right,0.0607,astar_grid,3.801,73,0.001567,547,109,0,0,0,0.0,0.0
126,1,0.7136,0.5136,7.2533,544,0,0,0,0.5,7.1855,8.7333,0.8228,right,0.0578,rrt,2.2285,2,0.0,529,127,0,0,0,0.0,0.0
126,1,0.7136,0.5136,7.2533,544,0,0,0,0.5,7.1855,8.7333,0.8228,right,0.0577,rrt_star,2.1998,2,0.0,529,127,0,0,0,0.0,0.0
126,1,0.7136,0.5136,7.2533,544,0,0,0,0.5,7.1855,8.7333,0.8228,right,0.057,mppi,29.1337,60,0.0,529,127,0,0,0,0.0,0.0
127,1,0.5373,0.3373,10.52,789,0,0,1,0.5,7.0504,14.9733,0.4709,left,0.1223,human,0.0,1124,0.383862,945,82,97,0,172,0.0863,0.153
127,1,0.357,0.157,10.6133,796,0,0,1,0.5,6.6497,14.9733,0.4441,left,0.0875,straight_line,3.7333,2,0.0,808,112,204,0,279,0.1815,0.2482
127,1,0.9084,0.7084,11.1067,833,0,0,0,0.5,6.7756,14.9733,0.4525,left,0.0867,geometric_bypass,7.794,3,0.000149,934,190,0,0,0,0.0,0.0
127,1,0.7262,0.5262,10.04,753,0,0,0,0.5,7.0527,14.9733,0.471,left,0.0771,astar_grid,11.4257,67,0.00327,894,230,0,0,0,0.0,0.0
127,1,0.7502,0.5502,10.9467,821,0,0,0,0.5,6.7769,14.9733,0.4526,left,0.076,rrt,5.7147,3,7.4e-05,905,219,0,0,0,0.0,0.0
127,1,0.7005,0.5005,10.84,813,0,0,0,0.5,6.7016,14.9733,0.4476,left,0.0734,rrt_star,1886.6929,13,6.2e-05,850,274,0,0,0,0.0,0.0
127,1,0.9084,0.7084,11.1067,833,0,0,0,0.5,6.7732,14.9733,0.4524,left,0.0746,mppi,31.1856,60,4.8e-05,934,190,0,0,0,0.0,0.0
128,1,0.4957,0.2957,8.4267,632,0,0,1,0.5,7.3746,10.7467,0.6862,left,0.1006,human,0.0,807,0.530251,653,72,82,0,157,0.1016,0.1945
128,1,0.644,0.444,7.9467,596,0,0,1,0.5,6.8742,10.7467,0.6397,left,0.0745,straight_line,2.7439,2,0.0,627,116,64,0,138,0.0793,0.171
128,1,0.9364,0.7364,8.1733,613,0,0,0,0.5,6.9093,10.7467,0.6429,left,0.0684,geometric_bypass,5.7918,3,3.3e-05,703,104,0,0,0,0.0,0.0
128,1,0.7014,0.5014,8.1333,610,0,0,0,0.5,7.2114,10.7467,0.671,left,0.0646,astar_grid,9.5364,69,0.004578,648,159,0,0,0,0.0,0.0
128,1,0.7577,0.5577,8.04,603,0,0,0,0.5,6.9047,10.7467,0.6425,left,0.0658,rrt,3.2485,3,4.8e-05,655,152,0,0,0,0.0,0.0
128,1,0.7116,0.5116,7.9333,595,0,0,0,0.5,6.8783,10.7467,0.64,left,0.0627,rrt_star,1871.3137,11,8e-06,637,170,0,0,0,0.0,0.0
128,1,0.9364,0.7364,8.1733,613,0,0,0,0.5,6.9086,10.7467,0.6429,left,0.0625,mppi,30.3483,60,2.3e-05,703,104,0,0,0,0.0,0.0
129,1,0.542,0.342,11.7867,884,0,0,1,0.5,7.7875,14.48,0.5378,right,0.1036,human,0.0,1087,1.040543,904,89,94,0,169,0.0865,0.1555
129,1,0.3464,0.1464,9.6933,727,0,0,1,0.5,7.04,14.48,0.4862,right,0.0858,straight_line,3.7768,2,0.0,798,101,188,0,263,0.173,0.242
129,1,0.9195,0.7195,10.1067,758,0,0,0,0.5,7.1554,14.48,0.4942,right,0.0769,geometric_bypass,7.7456,3,7.5e-05,922,165,0,0,0,0.0,0.0
129,1,0.7,0.5,9.6667,725,0,0,0,0.5,7.327,14.48,0.506,right,0.0744,astar_grid,10.7027,71,0.003313,876,211,0,0,0,0.0,0.0
129,1,0.7503,0.5503,9.9467,746,0,0,0,0.5,7.1219,14.48,0.4918,right,0.0746,rrt,5.096,3,7.8e-05,885,202,0,0,0,0.0,0.0
129,1,0.7175,0.5175,9.6667,725,0,0,0,0.5,7.0918,14.48,0.4898,right,0.0759,rrt_star,1991.6903,12,2.5e-05,859,228,0,0,0,0.0,0.0
129,1,0.9195,0.7195,10.0933,757,0,0,0,0.5,7.1542,14.48,0.4941,right,0.0753,mppi,30.56,60,9.2e-05,922,165,0,0,0,0.0,0.0
130,1,0.744,0.544,7.2933,547,0,0,0,0.5,7.8565,11.5333,0.6812,right,0.095,human,0.0,866,1.334182,748,118,0,0,0,0.0,0.0
130,1,0.7186,0.5186,7.84,588,0,0,0,0.5,7.1106,11.5333,0.6165,right,0.0758,straight_line,2.9453,2,0.0,697,169,0,0,0,0.0,0.0
130,1,0.7186,0.5186,7.84,588,0,0,0,0.5,7.1106,11.5333,0.6165,right,0.0673,geometric_bypass_not_needed,2.9564,2,0.0,697,169,0,0,0,0.0,0.0
130,1,0.8,0.6,8.0133,601,0,0,0,0.5,7.3463,11.5333,0.637,right,0.0656,astar_grid,8.0055,72,0.00234,725,141,0,0,0,0.0,0.0
130,1,0.7186,0.5186,7.84,588,0,0,0,0.5,7.1106,11.5333,0.6165,right,0.0648,rrt,2.9244,2,0.0,697,169,0,0,0,0.0,0.0
130,1,0.7186,0.5186,7.84,588,0,0,0,0.5,7.1106,11.5333,0.6165,right,0.0654,rrt_star,2.9166,2,0.0,697,169,0,0,0,0.0,0.0
130,1,0.7186,0.5186,7.84,588,0,0,0,0.5,7.1106,11.5333,0.6165,right,0.064,mppi,29.1351,60,0.0,697,169,0,0,0,0.0,0.0
131,1,0.6543,0.4543,7.9067,593,0,0,1,0.5,6.5563,11.9067,0.5506,left,0.0958,human,0.0,894,0.768129,692,140,62,0,137,0.0694,0.1532
131,1,0.3259,0.1259,4.88,366,0,0,1,0.5,5.9873,11.9067,0.5029,left,0.0747,straight_line,3.0083,2,0.0,612,97,185,0,260,0.2069,0.2908
131,1,0.9206,0.7206,4.4667,335,0,0,0,0.5,6.1201,11.9067,0.514,left,0.0686,geometric_bypass,6.1699,3,0.000149,727,167,0,0,0,0.0,0.0
131,1,0.7,0.5,5.32,399,0,0,0,0.5,6.1886,11.9067,0.5198,left,0.0673,astar_grid,5.8038,60,0.001926,657,237,0,0,0,0.0,0.0
131,1,0.7416,0.5416,4.64,348,0,0,0,0.5,6.057,11.9067,0.5087,left,0.0656,rrt,4.0399,3,6e-05,670,224,0,0,0,0.0,0.0
131,1,0.7379,0.5379,4.76,357,0,0,0,0.5,6.0512,11.9067,0.5082,left,0.0664,rrt_star,1966.2833,6,5.4e-05,670,224,0,0,0,0.0,0.0
131,1,0.9206,0.7206,4.4667,335,0,0,0,0.5,6.1179,11.9067,0.5138,left,0.0723,mppi,30.0187,60,6e-05,728,166,0,0,0,0.0,0.0
132,1,0.6949,0.4949,7.0,525,0,0,1,0.5,7.0731,12.4133,0.5698,left,0.0996,human,0.0,932,0.89291,731,186,15,0,90,0.0161,0.0966
132,1,0.3371,0.1371,4.5733,343,0,0,1,0.5,5.8864,12.4133,0.4742,left,0.0768,straight_line,3.1493,2,0.0,634,104,194,0,269,0.2082,0.2886
132,1,0.9143,0.7143,4.12,309,0,0,0,0.5,6.0213,12.4133,0.4851,left,0.0717,geometric_bypass,6.4685,3,0.000124,752,180,0,0,0,0.0,0.0
132,1,0.7,0.5,4.9333,370,0,0,0,0.5,6.148,12.4133,0.4953,left,0.0692,astar_grid,5.5829,60,0.00095,646,286,0,0,0,0.0,0.0
132,1,0.7039,0.5039,5.8133,436,0,0,0,0.5,6.8881,12.4133,0.5549,left,0.0685,rrt,3.6761,3,0.004778,740,192,0,0,0,0.0,0.0
132,1,0.701,0.501,4.5333,340,0,0,0,0.5,5.9389,12.4133,0.4784,left,0.0671,rrt_star,1965.1181,8,2.5e-05,684,248,0,0,0,0.0,0.0
132,1,0.9143,0.7143,4.12,309,0,0,0,0.5,6.0205,12.4133,0.485,left,0.066,mppi,30.0319,60,0.000116,752,180,0,0,0,0.0,0.0
133,1,0.5881,0.3881,7.24,543,0,0,1,0.5,7.2398,10.7467,0.6737,right,0.0953,human,0.0,807,0.939615,646,93,68,0,142,0.0843,0.176
133,1,0.3541,0.1541,3.9467,296,0,0,1,0.5,6.4739,10.7467,0.6024,right,0.0715,straight_line,2.7706,2,0.0,574,82,151,0,225,0.1871,0.2788
133,1,0.9215,0.7215,3.6133,271,0,0,0,0.5,6.5904,10.7467,0.6133,right,0.0658,geometric_bypass,5.5478,3,0.00011,672,135,0,0,0,0.0,0.0
133,1,0.7123,0.5123,4.2533,319,0,0,0,0.5,6.6886,10.7467,0.6224,right,0.0635,astar_grid,5.5172,65,0.002233,636,171,0,0,0,0.0,0.0
133,1,0.8859,0.6859,4.2,315,0,0,0,0.5,6.5953,10.7467,0.6137,right,0.0624,rrt,3.4242,3,0.000113,694,113,0,0,0,0.0,0.0
133,1,0.7158,0.5158,4.08,306,0,0,0,0.5,6.5332,10.7467,0.6079,right,0.0624,rrt_star,1970.2431,6,8.1e-05,623,184,0,0,0,0.0,0.0
133,1,0.9215,0.7215,3.6133,271,0,0,0,0.5,6.5899,10.7467,0.6132,right,0.0634,mppi,29.6657,60,8.4e-05,672,135,0,0,0,0.0,0.0
134,1,0.4707,0.2707,5.68,426,0,0,1,0.5,6.567,10.04,0.6541,right,0.0913,human,0.0,754,0.263032,601,67,86,0,161,0.1141,0.2135
134,1,0.5475,0.3475,3.5067,263,0,0,1,0.5,6.3232,10.04,0.6298,right,0.0722,straight_line,2.5678,2,0.0,554,96,104,0,178,0.1379,0.2361
134,1,0.9346,0.7346,3.2533,244,0,0,0,0.5,6.3792,10.04,0.6354,right,0.0645,geometric_bypass,5.3158,3,5.1e-05,643,111,0,0,0,0.0,0.0
134,1,0.7016,0.5016,3.4667,260,0,0,0,0.5,6.4624,10.04,0.6437,right,0.0632,astar_grid,5.8338,64,0.003711,574,180,0,0,0,0.0,0.0
134,1,0.7542,0.5542,3.5733,268,0,0,0,0.5,6.3409,10.04,0.6316,right,0.0623,rrt,2.9947,3,2.1e-05,588,166,0,0,0,0.0,0.0
134,1,0.7009,0.5009,3.5067,263,0,0,0,0.5,6.333,10.04,0.6308,right,0.0601,rrt_star,1979.2548,7,1.1e-05,577,177,0,0,0,0.0,0.0
134,1,0.9346,0.7346,3.2533,244,0,0,0,0.5,6.3784,10.04,0.6353,right,0.061,mppi,29.6066,60,5.4e-05,643,111,0,0,0,0.0,0.0
135,1,0.518,0.318,10.8667,815,0,0,1,0.5,7.8826,12.5333,0.6289,left,0.1025,human,0.0,941,0.420714,781,73,87,0,162,0.0925,0.1722
135,1,0.492,0.292,9.9467,746,0,0,1,0.5,7.5726,12.5333,0.6042,left,0.0801,straight_line,3.227,2,0.0,725,93,123,0,197,0.1307,0.2094
135,1,0.9117,0.7117,10.3067,773,0,0,0,0.5,7.6557,12.5333,0.6108,left,0.0725,geometric_bypass,6.7565,3,0.000127,809,132,0,0,0,0.0,0.0
135,1,0.7024,0.5024,9.5867,719,0,0,0,0.5,7.8857,12.5333,0.6292,left,0.0703,astar_grid,12.8684,60,0.003352,710,231,0,0,0,0.0,0.0
135,1,0.756,0.556,10.1867,764,0,0,0,0.5,7.7632,12.5333,0.6194,left,0.0686,rrt,4.265,3,0.000219,782,159,0,0,0,0.0,0.0
135,1,0.706,0.506,10.0933,757,0,0,0,0.5,7.6154,12.5333,0.6076,left,0.0676,rrt_star,1604.8255,11,4.5e-05,766,175,0,0,0,0.0,0.0
135,1,0.9117,0.7117,10.3067,773,0,0,0,0.5,7.6537,12.5333,0.6107,left,0.0678,mppi,30.3239,60,5.4e-05,809,132,0,0,0,0.0,0.0
136,1,0.5967,0.3967,11.8133,886,0,0,1,0.5,8.4812,14.4267,0.5879,left,0.1929,human,0.0,1083,0.730961,971,69,43,0,118,0.0397,0.109
136,1,0.243,0.043,9.8533,739,0,0,1,0.5,7.8889,14.4267,0.5468,straight/near-center,0.083,straight_line,3.6666,2,0.0,817,86,180,0,255,0.1662,0.2355
136,1,0.9141,0.7141,10.2267,767,0,0,0,0.5,8.0331,14.4267,0.5568,left,0.0774,geometric_bypass,7.4978,3,0.000128,932,151,0,0,0,0.0,0.0
136,1,0.7014,0.5014,9.0933,682,0,0,0,0.5,8.3825,14.4267,0.581,left,0.0755,astar_grid,16.5184,65,0.004659,833,250,0,0,0,0.0,0.0
136,1,0.709,0.509,10.1067,758,0,0,0,0.5,8.0375,14.4267,0.5571,left,0.0752,rrt,5.0696,3,7.1e-05,893,190,0,0,0,0.0,0.0
136,1,0.7106,0.5106,9.9733,748,0,0,0,0.5,7.987,14.4267,0.5536,left,0.0809,rrt_star,1538.4562,13,0.00016,866,217,0,0,0,0.0,0.0
136,1,0.9141,0.7141,10.2267,767,0,0,0,0.5,8.0322,14.4267,0.5568,left,0.0748,mppi,30.8046,60,6.5e-05,932,151,0,0,0,0.0,0.0
137,1,0.5115,0.3115,9.2133,691,0,0,1,0.5,6.8559,10.3867,0.6601,right,0.13,human,0.0,780,0.355409,635,67,78,0,153,0.1,0.1962
137,1,0.4473,0.2473,8.56,642,0,0,1,0.5,6.561,10.3867,0.6317,right,0.0782,straight_line,2.6533,2,0.0,567,85,128,0,202,0.1641,0.259
137,1,0.871,0.671,9.0133,676,0,0,0,0.5,6.6888,10.3867,0.644,right,0.0645,geometric_bypass,5.6008,3,0.000182,631,149,0,0,0,0.0,0.0
137,1,0.709,0.509,8.64,648,0,0,0,0.5,6.9142,10.3867,0.6657,right,0.0622,astar_grid,12.2106,54,0.002447,556,224,0,0,0,0.0,0.0
137,1,0.709,0.509,8.8133,661,0,0,0,0.5,6.7247,10.3867,0.6474,right,0.0619,rrt,4.1721,3,0.000206,616,164,0,0,0,0.0,0.0
137,1,0.7321,0.5321,8.4933,637,0,0,0,0.5,6.631,10.3867,0.6384,right,0.0618,rrt_star,1680.875,13,0.000136,605,175,0,0,0,0.0,0.0
137,1,0.871,0.671,9.0133,676,0,0,0,0.5,6.6875,10.3867,0.6439,right,0.0607,mppi,29.7989,60,0.000162,631,149,0,0,0,0.0,0.0
138,1,0.6382,0.4382,10.5333,790,0,0,1,0.5,7.2706,11.5333,0.6304,right,0.1009,human,0.0,866,0.831881,775,57,34,0,109,0.0393,0.1259
138,1,0.5188,0.3188,9.3467,701,0,0,1,0.5,6.9448,11.5333,0.6022,right,0.0765,straight_line,2.9336,2,0.0,653,96,117,0,192,0.1351,0.2217
138,1,0.903,0.703,9.7467,731,0,0,0,0.5,7.0299,11.5333,0.6095,right,0.0682,geometric_bypass,6.1599,3,0.000113,728,138,0,0,0,0.0,0.0
138,1,0.7134,0.5134,8.4267,632,0,0,0,0.5,7.2213,11.5333,0.6261,right,0.0671,astar_grid,11.4959,55,0.00218,639,227,0,0,0,0.0,0.0
138,1,0.7164,0.5164,9.5333,715,0,0,0,0.5,7.0436,11.5333,0.6107,right,0.0657,rrt,4.4564,3,7.7e-05,695,171,0,0,0,0.0,0.0
138,1,0.7119,0.5119,9.5067,713,0,0,0,0.5,6.9759,11.5333,0.6048,right,0.0654,rrt_star,1648.0068,11,9.3e-05,677,189,0,0,0,0.0,0.0
138,1,0.903,0.703,9.7467,731,0,0,0,0.5,7.0279,11.5333,0.6094,right,0.0647,mppi,30.0183,60,5.8e-05,729,137,0,0,0,0.0,0.0
139,1,1.0112,0.8112,8.04,603,0,0,0,0.5,6.9987,8.84,0.7917,left,0.0971,human,0.0,664,0.749869,664,0,0,0,0,0.0,0.0
139,1,1.025,0.825,7.7467,581,0,0,0,0.5,6.7756,8.84,0.7665,left,0.0632,straight_line,2.2659,2,0.0,664,0,0,0,0,0.0,0.0
139,1,1.025,0.825,7.7467,581,0,0,0,0.5,6.7756,8.84,0.7665,left,0.0584,geometric_bypass_not_needed,2.2688,2,0.0,664,0,0,0,0,0.0,0.0
139,1,1.1838,0.9838,7.9333,595,0,0,0,0.5,7.0156,8.84,0.7936,left,0.0577,astar_grid,9.4092,53,0.008149,664,0,0,0,0,0.0,0.0
139,1,1.025,0.825,7.7467,581,0,0,0,0.5,6.7756,8.84,0.7665,left,0.0572,rrt,2.2285,2,0.0,664,0,0,0,0,0.0,0.0
139,1,1.025,0.825,7.7467,581,0,0,0,0.5,6.7756,8.84,0.7665,left,0.057,rrt_star,2.2062,2,0.0,664,0,0,0,0,0.0,0.0
139,1,1.025,0.825,7.7467,581,0,0,0,0.5,6.7756,8.84,0.7665,left,0.0562,mppi,28.4168,60,0.0,664,0,0,0,0,0.0,0.0
140,1,1.0003,0.8003,6.7333,505,0,0,0,0.5,7.554,14.96,0.5049,left,0.1075,human,0.0,1123,0.811553,1123,0,0,0,0,0.0,0.0
