sequence,obstacles,min_center_distance_m,min_boundary_clearance_m,closest_time_s,closest_index,closest_obstacle_index,collision,safety_violation,safety_distance_m,path_length_m,duration_s,mean_speed_mps,avoidance_label,computation_time_ms,method,planner_compute_time_ms,waypoint_count,smoothness_heading_change,safe_count,warning_count,danger_count,collision_count,future_risk_count,danger_or_collision_rate,future_risk_rate
232,2,0.7069,0.5069,5.6056,398,1,0,0,0.5,4.3684,8.0845,0.5403,left,0.0899,rrt,2.9344,3,0.000207,375,200,0,0,0,0.0,0.0
232,2,0.7048,0.5048,5.493,390,1,0,0,0.5,4.3443,8.0845,0.5374,left,0.0867,rrt_star,1933.292,8,7.9e-05,361,214,0,0,0,0.0,0.0
232,2,0.8908,0.6908,5.8592,416,1,0,0,0.5,4.4407,8.0845,0.5493,left,0.0862,mppi,51.0086,60,0.000217,404,171,0,0,0,0.0,0.0
233,2,0.4467,0.2467,9.6761,687,0,0,1,0.5,6.6665,11.2817,0.5909,left,0.1514,human,0.0,802,0.540698,716,24,62,0,133,0.0773,0.1658
233,2,0.1739,-0.0261,7.9155,562,0,1,1,0.5,5.8104,11.2817,0.515,straight/near-center,0.1164,straight_line,2.8004,2,0.0,531,84,160,27,258,0.2332,0.3217
233,2,0.7971,0.5971,8.507,604,0,0,0,0.5,6.2946,11.2817,0.5579,left,0.1101,geometric_bypass,5.9184,3,0.000641,576,226,0,0,0,0.0,0.0
233,2,0.702,0.502,7.2254,513,0,0,0,0.5,6.2017,11.2817,0.5497,right,0.1037,astar_grid,10.7844,49,0.008048,427,375,0,0,0,0.0,0.0
233,2,0.7042,0.5042,8.2958,589,0,0,0,0.5,6.0288,11.2817,0.5344,right,0.1044,rrt,5.0723,4,0.001195,401,401,0,0,0,0.0,0.0
233,2,0.7011,0.5011,7.9577,565,0,0,0,0.5,5.9453,11.2817,0.527,right,0.1019,rrt_star,1799.8568,11,0.00025,389,413,0,0,0,0.0,0.0
233,2,0.7971,0.5971,8.507,604,0,0,0,0.5,6.2861,11.2817,0.5572,left,0.1047,mppi,51.8103,60,0.000294,577,225,0,0,0,0.0,0.0
